Step,Episode Reward
4121,39.925670805119125
4139,51.46515781355159
4153,25.994172697402
4183,82.5851647465681
4217,91.5968473298812
4234,49.84781063683935
4241,19.392252923927646
4249,26.353182635189448
4258,19.328705047836934
4273,37.24793876153541
4290,44.981581762137836
4308,49.23562719702139
4322,33.727897463721284
4335,49.70951412533123
4349,40.37870764093677
4363,45.20766389463874
4380,48.914920627145186
4393,46.08742124394408
4417,79.05363605715416
4435,47.31887295227856
4459,99.58016140114955
4476,47.77517631943762
4493,36.280004219581684
4505,28.533791061465426
4520,51.06472991742106
4545,64.45903983436335
4568,81.22358083555707
4604,112.52762588810351
4631,90.95373612344106
4659,81.09052707821671
4686,102.23452065819036
4718,82.42341505737413
4747,101.07493821993424
4777,73.00647978366176
4798,49.30547616117833
4799,1.8393972058572117
4830,82.61456158518119
4840,28.984459054667838
4842,3.7507830444010697
4855,33.401758471382905
4869,30.301520466717772
4888,71.74137658648986
4904,47.75789195903513
4914,23.45131796822516
4929,43.53199056775214
4949,51.58311872588146
4960,22.222138193595246
4969,18.816013102115317
4993,69.77546109485273
5012,40.631195634478765
5018,11.84734606165038
5035,61.92933551646028
5050,45.66856854418085
5066,38.73572627836011
5096,93.69991486766015
5097,1.8393972058572117
5105,20.80148366091824
5106,1.8393972058572117
5116,32.409359429058156
5134,39.24595067950095
5144,40.08783662512452
5162,50.22729615313867
5175,46.77324772956883
5190,30.976756933613025
5206,34.12447006351877
5221,38.00832226590093
5237,38.555046496358706
5254,60.61333711740531
5270,33.39437198024725
5287,56.24307422982844
5303,44.2439186537552
5310,14.399039644093138
5327,44.672537860562684
5343,36.24557977350378
5358,41.783119282241735
5369,21.704598931673864
5381,28.853763336473662
5396,55.87386522542652
5399,6.032755088327004
5414,40.90724324433947
5433,48.8309196708852
5454,72.95374607952394
5462,19.863834893187924
5484,52.367749753997586
5492,17.345332681066083
5503,30.55739150274108
5514,27.51364660803494
5523,18.313859890189093
5524,1.8393972058572117
5540,39.5545741003909
5557,41.775010052110844
5582,73.56814557393736
5603,56.91470882449104
5628,68.51530728859319
5658,68.00559503070156
5687,70.58391192852764
5717,69.92152777149276
5748,88.01918880056483
5771,75.04091120317844
5792,44.531367151004986
5835,107.51771756039341
5871,102.92621752079229
5907,122.99891636839847
5930,50.5298743864595
5954,71.7006533652733
5971,35.424915805561334
5984,40.83765835200267
6020,118.20069328298186
6038,47.66376801603053
6062,59.88329706049657
6087,56.073622821210975
6113,82.39271280378644
6129,35.36728248983687
6148,37.90744109037159
6169,56.00364648999336
6194,64.15149847276336
6223,92.17282934254781
6250,62.195330417594555
6270,64.5215802155029
6290,64.57420684432579
6311,45.90257936736127
6357,142.39780024665674
6365,18.668633475110017
6381,57.001396162432556
6408,63.68566972946138
6422,39.30187684315596
6455,91.40345833513834
6473,41.65099649522306
6493,45.338595676412666
6514,54.83772834356675
6537,55.620496128847655
6548,34.8841688059813
6577,85.80230703341708
6600,76.53093992240613
6624,81.73670930851753
6643,42.06139939737596
6656,26.081204946103675
6671,41.430865836994315
6696,84.74119662412645
6712,40.893895319910925
6729,43.5333862922231
6756,100.11309286290172
6772,55.51796813207768
6789,47.52015239692829
6798,23.23969959711545
6817,64.03246933903709
6822,9.908899134725164
6830,17.68898187388095
6846,49.39143666480809
6859,39.51403670430203
6869,24.95865535113581
6887,48.447838933138
6904,35.310396079568335
6921,40.81337730470287
6938,49.470593612620384
6942,11.607720487726287
6958,41.00903021993407
6974,62.56689068643532
6987,32.49091721225711
7005,41.17449573355821
7034,67.14702598761872
7048,31.867105066445376
7062,28.581466363840885
7078,47.471361401759566
7096,60.93297675751784
7108,24.3360561250141
7118,19.426529730548673
7143,56.735834506348276
7157,33.15214163526913
7173,44.861757347870935
7198,80.50702142915816
7214,43.91853762285936
7230,40.20665657588604
7246,63.63672287966844
7265,66.36028524345785
7280,44.558230191883695
7307,83.36066369475088
7320,42.22892354407711
7336,48.44660596263299
7350,32.05014145774252
7369,43.42708151543955
7393,62.784831998620575
7418,63.07063573776724
7434,47.194316216619846
7449,36.81740167044513
7466,45.09643611926202
7493,78.8225328782722
7522,97.03313652412098
7541,53.99186974493355
7569,59.86946086086208
7583,29.476064759666468
7600,58.073720816991326
7615,51.348950815039146
7634,66.46521995733923
7653,48.00701992481191
7684,101.62977474268237
7705,68.95575427545597
7740,102.13879640513456
7762,56.23177295354127
7786,54.62418408393818
7803,33.56476193008311
7820,35.91186115681687
7862,135.42719501634585
7888,84.61870844352981
7916,67.37925497425908
7941,60.78723478470395
7978,116.58895009985588
7999,49.959110282822465
8020,65.5197263008439
8044,64.71386790470285
8059,31.353086531520315
8092,114.26161630397132
8121,63.02106818294031
8147,58.9237070550639
8182,107.35283027586091
8183,1.8393972058572117
8202,41.65241363974812
8220,64.20891236071893
8240,62.34025229302058
8279,103.9910853638666
8303,68.04347550986056
8328,72.69655095462277
8340,29.24481929784269
8351,24.553536344050602
8363,36.882508632682125
8377,33.77758136021002
8398,65.99888284345303
8420,53.363301699994004
8439,45.32836959722862
8462,72.27799860390493
8490,73.15985560487096
8512,78.90214270213262
8535,61.44857900008325
8560,71.82899116321684
8585,94.54311988700395
8613,76.74321552211761
8628,48.84732512226179
8640,41.422203028002
8651,23.566626677234396
8652,1.8393972058572117
8666,32.629696778954354
8679,40.05095842204115
8696,50.346804815841665
8713,38.29248158898295
8742,85.30887542859548
8771,105.97137253181569
8801,81.74071850595999
8826,74.54889033279247
8849,51.31530783316239
8876,89.81195344378486
8899,51.10626589533473
8917,60.10978809918086
8941,89.36606475463806
8952,30.654558092718105
8984,116.07643920806554
8996,27.092551530043607
9013,55.789959750743904
9030,52.724391166339096
9065,79.0171120600199
9089,77.05653359727889
9123,86.81347575867652
9148,48.5901834125282
9184,92.23909295082784
9185,1.8393972058572117
9220,106.51114090012292
9222,3.8201210411721043
9247,58.691004803326045
9285,97.46284193775894
9317,99.02660535469263
9345,75.97051575211506
9351,12.576949058193563
9372,63.01222975245291
9393,44.09168030186744
9394,1.8393972058572117
9418,56.273779656283445
9442,77.04962481871527
9465,53.579318786782125
9466,1.8393972058572117
9493,89.17770885577504
9520,69.05283684821468
9546,77.11152903596196
9551,9.649472674486285
9580,108.66506638132635
9605,92.75892637179533
9612,21.05794148423939
9624,23.848118705919358
9638,33.91917898107917
9656,71.16617764705542
9685,76.69871539994479
9708,55.13156444146419
9709,1.8393972058572117
9734,71.53180619882669
9763,117.25275811199882
9790,77.25128741813005
9809,44.867065482913624
9840,82.7366743981078
9870,82.21360092592676
9889,46.82577792332363
9890,1.8393972058572117
9899,18.313515142817145
9924,81.25992660891649
9946,85.04439971509899
9974,72.47756843746986
10001,78.04800028377497
10022,55.67128557827526
10045,62.030205876065224
10064,51.67267247714369
10077,25.02083654826975
10097,45.37128836237986
10098,2.0095765885944115
10117,42.409682610300976
10137,50.516451654738006
10140,6.750222209369969
10143,12.199044005506959
10146,5.954696531701501
10157,29.75558722765745
10169,39.62185956334461
10182,36.94869397499409
10195,35.029474863380166
10214,61.365539286100386
10235,72.77980300232225
10256,51.88917632729295
10278,66.30396383566543
10290,26.858054033112406
10313,76.0737099322367
10314,1.8393972058572117
10335,64.47699927940175
10336,1.8393972058572117
10352,31.53856845967826
10377,62.865239234281646
10403,92.29257779652869
10404,1.8393972058572117
10431,57.76345404468755
10449,70.3464623195645
10469,49.02686344909682
10489,46.272725752630286
10510,54.05551328419799
10522,25.346965005396093
10550,86.69392694900098
10579,84.20350400519722
10596,46.12438966058223
10607,25.165060379700662
10624,46.93231054559952
10628,7.861229542388243
10645,60.19924836328125
10667,79.91253434846686
10686,70.59608094367593
10693,16.000271023278245
10714,56.82250301045876
10725,30.38154802453206
10743,50.241141659667036
10760,43.530807306515754
10774,57.0238418813161
10787,30.914018076954147
10801,45.585626491642735
10818,55.336532634456454
10823,9.81772904381374
10842,52.13643029428719
10862,38.57839589172642
10880,41.83844794177498
10906,73.51449799067161
10923,55.16762857696501
10959,93.44985109532331
10993,94.48318068247907
11021,63.87983907285999
11022,1.8393972058572117
11067,162.16796470591666
11105,106.52134730943071
11110,9.661275784668257
11134,56.348563701312116
11174,100.91994504785987
11199,58.671718704807795
11225,77.97220424069022
11253,61.191761069840325
11263,24.95590686430784
11272,29.2909127831495
11277,10.154931596548542
11280,5.804039067061576
11309,83.60500188114032
11330,58.12273272939148
11352,56.772376807820784
11372,64.18362033249915
11399,109.78299802624493
11422,51.85423267264339
11445,52.59246627052079
11446,1.8393972058572117
11470,77.92397466752
11499,77.75256097497906
11534,112.20587405004335
11553,56.15866372950492
11572,49.41307969266667
11585,39.140691202446106
11608,50.63656615673487
11630,73.70637528989013
11659,96.15836011884842
11668,19.649907216104566
11693,77.9945266621323
11710,48.58660887408505
11740,78.20605503244954
11776,122.57416271216348
11788,30.109333993195776
11803,34.75959848451772
11818,35.285132944980056
11835,39.637329207489124
11860,65.51012185536943
11861,1.8393972058572117
11881,60.054298524621196
11890,17.614576880005128
11904,41.34210718824337
11924,63.389758676618726
11947,70.12796518770521
11956,18.415178020713302
11979,49.01040313944871
12007,75.24854070789183
12033,78.50153341033912
12064,62.25980148103553
12091,81.7725798566051
12117,77.07715737821665
12150,87.05333991173025
12187,101.64289152560525
12206,46.902778593743236
12227,53.58918134133082
12249,58.13680481911446
12295,143.52486616193758
12336,126.56535310169173
12340,7.5662330786489065
12365,90.69260723628591
12383,39.14837928144866
12410,80.38519203706299
12416,16.655969578796185
12429,38.25334728558476
12452,75.84738747159169
12476,79.56467453566621
12496,56.392949165314796
12519,78.087839679701
12521,3.7010153930021086
12522,1.8393972058572117
12548,62.569183094081914
12574,72.33865526555064
12604,92.3043715963781
12634,104.77168396097528
12653,43.165333763606654
12690,90.39949891731922
12691,1.8393972058572117
12728,84.92099660656487
12766,124.78387682723185
12785,43.03288384896722
12799,29.305072545129917
12813,42.36704495398518
12837,79.67394795332208
12854,37.61928650092817
12874,51.71666358394789
12883,18.041032296722385
12896,33.772093527754485
12903,13.02840332782466
12921,63.1202134506919
12940,52.91959548810665
12961,50.39085796517284
12984,59.55692978430457
13005,53.16082752015767
13031,60.532210388707945
13051,60.23637826937064
13076,77.25113398718929
13101,79.171026842169
13123,66.16904770127512
13145,62.941425297636314
13162,48.28157313067293
13183,63.75365341940158
13205,78.63219062026306
13224,48.03413526221929
13248,77.44511730990965
13274,75.45537983040768
13291,40.183876673919926
13313,62.12121797715317
13340,62.303957348709055
13350,33.37802419902098
13353,5.732981370272007
13364,44.228552981758114
13386,81.21452417065454
13390,8.62205701239112
13398,22.314086174024695
13415,39.49012774018271
13446,108.85273133596486
13486,95.469003858346
13504,36.70001996560813
13525,54.71761272217925
13547,61.55591722800236
13578,69.56079168817011
13612,79.97305950863137
13637,71.91271471492884
13675,107.33676400353254
13704,108.98841736640318
13722,53.230432926893826
13742,55.94752789428304
13780,106.71363983121216
13786,20.87989831199058
13806,57.83887198356276
13816,20.845977562479487
13826,19.10634169070527
13835,21.97367683267664
13850,36.727466629965555
13858,15.82897136738093
13876,52.79387437353485
13911,116.34207969807167
13931,59.175116575463065
13951,68.19281541608565
13983,99.21792729135589
14007,51.511423564974
14027,51.53650585620229
14047,43.726764542075394
14068,77.71564360063059
14090,68.8630553875125
14127,106.03741234424282
14152,69.88954397146803
14202,158.1344137364425
14246,159.85942880384206
14274,77.08182586247547
14310,114.80648193084205
14339,92.97645299819123
14340,1.8393972058572117
14372,64.71317430545872
14404,100.48526451605302
14415,21.122095743529304
14447,112.00358636060005
14485,130.64998747212985
14498,31.03029632910805
14511,26.0014720105114
14522,33.42465782336568
14524,3.697936109185477
14537,38.08458225921071
14557,54.943446501431026
14602,130.85856859709534
14606,12.939771117336054
14613,20.73262573182365
14627,31.922204783102885
14635,24.586192131879002
14649,30.490447125112787
14665,62.26884628945266
14666,1.8393972058572117
14685,58.74265235080826
14695,19.543722326643145
14715,57.68311766237071
14733,47.34697665251194
14752,56.34858636739628
14773,64.33290889451857
14796,76.33468752597625
14818,49.90583337421695
14821,5.773843982984472
14825,13.904806280953503
14833,15.588370488087968
14842,26.814243829199192
14855,44.45259099431708
14884,63.89015618873315
14897,32.873579376574206
14914,50.7830030367306
14931,42.40864157078295
14947,50.21340899128359
14962,35.9082854668588
14981,61.892170607665356
14989,15.236630073421043
15012,70.96987322168377
15021,18.31449173864541
15022,1.8393972058572117
15032,23.69290706728159
15033,1.8393972058572117
15055,62.88857364233872
15075,68.98601460904518
15097,52.85175142389903
15122,67.15746574268618
15155,80.6048626471644
15180,76.09112158606507
15199,49.56314054685939
15218,55.35292637022985
15234,43.08430892493384
15254,61.96935668784221
15270,56.265505494173645
15286,58.34893087390491
15312,55.737860102133865
15322,27.46758432896066
15325,5.6258438523568035
15341,59.53180927691705
15357,44.994484702971675
15376,41.66049250334785
15398,62.07072614800698
15418,54.61889509226559
15440,73.50928369679472
15466,70.1124964034346
15491,79.11113155742328
15513,61.49964163191259
15537,75.321774665436
15569,93.36956798371112
15595,61.61991241122448
15638,131.0153339929937
15682,126.59082284435375
15727,142.16224073126594
15728,1.8393972058572117
15765,114.04849538666754
15791,100.30043264767495
15814,77.92885214157269
15832,37.56494558488297
15850,44.03276268410425
15871,49.37077626186471
15892,53.5493653783738
15940,123.7333900971938
15969,92.7456915447584
15997,86.96433970213589
16019,42.568455967173996
16043,50.01811166953576
16072,112.10399282012087
16114,93.08732189118723
16162,154.28495689974773
16210,171.07979287026703
16255,109.71623214381404
16303,149.14364877177155
16304,1.8393972058572117
16355,166.4834976692492
16387,98.9677777469741
16418,118.2643984924756
16451,112.27516511940584
16459,15.881119165954583
16468,18.40614509203415
16496,76.31686040945524
16555,206.3968870806734
16570,39.89423860278815
16587,55.265337116103815
16596,18.575991244864078
16603,18.941947698096495
16605,3.6877091190921076
16622,56.75185280778156
16628,22.261999824080952
16640,30.444981502480072
16662,51.994765207068596
16681,43.81159082686604
16695,44.775724076514415
16711,38.87235130718333
16724,25.12027704337768
16751,66.96555264460197
16778,70.6772923036999
16804,98.1512413154631
16834,92.75860699847604
16877,116.28077421168976
16908,102.38368604096763
16953,128.543507547772
16978,51.12274258553461
17018,136.29050825982551
17049,99.56719885061148
17063,28.56470191120166
17108,157.43195396953135
17139,75.67194258807604
17169,106.50625220828488
17203,92.3175480142181
17204,1.8393972058572117
17221,54.55243410656284
17245,59.525100707820584
17264,53.77482657769424
17283,67.60431162742326
17297,31.60333777147123
17315,41.5481899606131
17335,67.51911445499087
17358,86.11144514903698
17392,83.92839934040326
17426,80.71449999139215
17463,90.26200279811408
17488,62.68666807024559
17522,111.1843123257217
17548,65.5015343493321
17572,52.349273847452665
17613,112.59120829386862
17652,91.35280242409792
17679,72.37867633220577
17708,76.4500793076492
17737,77.70957566083094
17789,137.29383376337015
17809,43.34170907250391
17832,64.03318461287867
17835,5.622925454262953
17853,52.28032163384056
17865,28.506161097647848
17894,78.43754344231967
17922,105.46844468287748
17956,104.43002748001068
17982,75.31648721375701
18005,53.961719537807724
18019,27.866788865130772
18048,78.54104674432351
18074,72.19484380900157
18083,19.095000951812573
18114,91.12613548869196
18136,45.4887661085273
18143,13.49797074877527
18164,54.522373125853825
18186,61.112627155943905
18219,119.21599494786021
18236,46.1181021875516
18251,35.80814309837653
18254,5.523484511199063
18266,27.705902531177465
18284,53.973145134272976
18303,47.28717479430639
18320,54.209853555970106
18337,36.38202139100367
18362,69.22596776689026
18383,45.170012703811494
18414,86.89957581506701
18441,67.81138613202553
18461,46.3221997667281
18493,112.90953517036797
18533,87.73992885186557
18543,20.088318659709373
18566,53.28130779433099
18590,77.79429678353897
18601,22.983932346499003
18613,24.17826760434292
18648,119.2949819127355
18665,40.69698434392946
18691,106.54372565732199
18718,71.80773794955502
18741,70.5259822365114
18767,81.3210638737461
18791,76.93945605915899
18821,76.37796952143636
18838,42.91318366136558
18879,109.48881347025102
18910,61.44998743081832
18953,154.11784777048516
18987,104.24345898419517
19031,113.80771177637591
19066,104.8921844270653
19119,119.94873394312874
19156,143.71707961067568
19194,107.48198534287607
19200,12.102757702320577
19237,123.80252005966464
19241,7.533568442005011
19244,5.86611347719081
19257,37.724618749632015
19275,55.48962439742191
19291,33.74901561723262
19306,32.41360038048909
19326,53.23433445053042
19343,39.405349707237214
19360,40.46456253024561
19378,64.85787577973493
19386,21.019020766339903
19411,84.26414227376705
19426,40.7900563879955
19443,42.79297485543965
19459,42.38444593561963
19481,51.143911851264996
19501,60.37776859523719
19526,68.84120770293549
19567,119.92588931229812
19596,82.43347054267164
19633,132.04018267877956
19668,95.4669050872985
19695,82.37342305947526
19723,63.22163821533571
19757,123.67318119543299
19789,76.85362999967354
19830,119.84406531874933
19871,109.33571560856235
19919,117.4905732687039
19952,94.61000603577381
19976,48.690847152689756
20002,85.712149433614
20037,139.56155152445552
20074,106.72010213347252
20077,6.756372342224083
20098,67.06950206645375
20123,73.57089195373796
20127,8.72469358210869
20128,4.084059922153089
20150,59.34472049212818
20156,20.311159393484512
20162,15.905954252177928
20187,92.91311414140631
20188,1.8393972058572117
20194,12.386044602762924
20204,22.586107964234703
20224,46.145376740719605
20256,113.92848254041151
20284,86.30108801704843
20314,79.25795899194972
20342,95.52779964836947
20343,1.8393972058572117
20375,98.97585853277191
20413,110.51344469056471
20446,98.31245627975119
20485,88.91272886397344
20516,104.1503501637913
20527,21.409028501149002
20544,36.50225437691339
20575,83.7106765687038
20595,48.02618833828959
20617,71.2943875830955
20638,60.579303393428475
20663,75.26534984626896
20673,21.115629484408956
20694,75.56655974996366
20716,75.59000279651582
20719,5.713985368974768
20724,9.991136856892016
20736,39.99527642306673
20739,5.649879811844501
20761,58.53790356812608
20773,30.482987275741674
20781,15.422378045014067
20800,41.66348563033424
20814,34.273241161999636
20828,46.17066176130149
20841,42.76464585344983
20860,40.45627459186287
20874,30.692902756886216
20899,70.8394798666073
20923,57.68510736537345
20951,98.13627594384361
20969,45.49934730491078
20987,57.38942980330278
21007,42.84152026827224
21025,66.0813222356324
21029,7.861382087820958
21061,101.08189615369321
21075,37.054011790356945
21092,47.25905680045348
21103,37.34948529802381
21124,66.64242695682508
21143,48.238001216686115
21171,89.2463730307628
21204,90.49401671659595
21226,54.71446784748445
21254,69.7114593375512
21280,65.45509686813472
21300,46.04669073302031
21338,139.81129914753728
21370,129.9446698247859
21389,44.83460951539583
21408,42.07504881957455
21437,102.78195157131472
21457,43.552021864893845
21489,94.12145713400977
21509,57.9958258417729
21520,22.54777423056551
21538,37.280117654466785
21589,155.73984833891947
21624,94.90104474177492
21658,75.57263011801491
21690,108.1754800847542
21725,96.11514693321666
21762,100.08529466439299
21799,90.80853469248598
21856,213.37851584037153
21893,139.16338693595762
21906,26.753035395803156
21921,47.06349091966819
21931,20.128709759772278
21946,31.701224100120506
21961,38.50738690396807
22002,109.19729950960732
22016,38.956021149584586
22034,50.518614768035
22049,33.696515215705126
22077,62.295750405015525
22096,49.31167655223794
22118,54.843614888381154
22138,41.43628409998952
22159,55.410479465153365
22182,80.42922279134334
22201,49.630942421611266
22221,54.8134517691979
22227,13.423888467787648
22228,1.8393972058572117
22255,56.756969743898445
22269,27.75016265484594
22305,100.4404258845605
22306,1.8393972058572117
22323,53.94364735948373
22342,50.780556099074296
22358,31.95759059756456
22384,66.9222279990833
22412,66.56797170051787
22440,83.13487047895623
22479,89.18614295046233
22502,66.43911259881719
22524,46.265956119627724
22547,48.37882190274268
22585,128.16393549154222
22603,38.47272258245738
22608,9.749797918314096
22633,80.2788801819349
22639,13.81573143782421
22660,51.89464990584639
22681,69.26772768021556
22682,1.8393972058572117
22693,31.615558893771635
22720,80.36864218550932
22737,41.27981265987104
22755,46.19484533033094
22776,52.81422797815926
22802,73.8973612955326
22825,67.47046401383761
22844,44.078580152241095
22872,58.75977605084381
22899,69.87622600313692
22925,94.7091740805241
22944,45.419832429517136
22958,32.8998929746065
22978,70.8232152040848
23014,83.27089804003363
23040,91.59322884905902
23075,103.99290755225412
23099,68.30969141598348
23123,69.08027536220034
23146,52.73025536023963
23164,36.66954052614119
23184,47.012187473409185
23223,123.76946840215773
23257,113.63912657456895
23281,59.46790764802981
23282,1.8393972058572117
23318,122.06703441649384
23342,90.28464109276638
23380,76.12639112200583
23425,159.7555808609797
23451,76.96184469833277
23477,85.16397583407432
23511,78.18770068018311
23518,14.501354210734808
23561,119.60733638574365
23604,138.65657842408993
23655,145.2235856803427
23689,107.82932834353169
23722,98.13471216644827
23759,120.00397844895426
23760,1.8393972058572117
23781,63.09752777050896
23801,47.14332352419005
23804,5.5774363952533275
23842,89.88064240113829
23881,131.16906805661745
23919,132.83333487133302
23957,83.48138483047
24000,102.04340583804822
24049,141.71437767996247
24070,43.18013562083049
24111,106.83053535610524
24153,126.19154176089619
24199,156.53894707881284
24225,90.69663811131254
24232,14.055552782420824
24259,90.12742528633042
24270,21.54136973436185
24299,63.74955499295818
24352,197.38641983802725
24366,33.08118547246365
24387,45.46032049141682
24404,39.220723785906394
24419,31.689603367646168
24471,141.07021692728935
24481,31.32945248438064
24510,63.85864797103764
24528,38.07781027864186
24557,75.19089980815426
24579,62.73242885783624
24629,131.73913103674766
24652,50.696833989964865
24681,79.65742457699626
24718,108.99124304100343
24747,89.33648210883865
24792,151.45564407602558
24796,7.558712312097095
24824,85.54369048422005
24852,102.14749189189529
24879,93.8746936483386
24880,1.8393972058572117
24884,7.807949311733585
24912,92.17364026143028
24931,60.58510092353618
